release_no,data_type,category,subfolder,file_name,relative_path,file_size_bytes,file_status,geographic_level_detected,sex_available,age_available,notes
6,dental_acts_count,02_歯科診療行為（算定回数）,K_麻酔,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\K_麻酔\都道府県別算定回数.xlsx,31271,exists,prefecture,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,L_放射線治療,二次医療圏別算定回数.xlsx,02_歯科診療行為（算定回数）\L_放射線治療\二次医療圏別算定回数.xlsx,63219,exists,secondary_medical_area,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,L_放射線治療,性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\L_放射線治療\性年齢別算定回数.xlsx,20582,exists,sex_age_national,yes,yes,
6,dental_acts_count,02_歯科診療行為（算定回数）,L_放射線治療,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\L_放射線治療\都道府県別算定回数.xlsx,22281,exists,prefecture,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,M_歯冠修復及び欠損補綴,二次医療圏別算定回数.xlsx,02_歯科診療行為（算定回数）\M_歯冠修復及び欠損補綴\二次医療圏別算定回数.xlsx,431839,exists,secondary_medical_area,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,M_歯冠修復及び欠損補綴,性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\M_歯冠修復及び欠損補綴\性年齢別算定回数.xlsx,75442,exists,sex_age_national,yes,yes,
6,dental_acts_count,02_歯科診療行為（算定回数）,M_歯冠修復及び欠損補綴,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\M_歯冠修復及び欠損補綴\都道府県別算定回数.xlsx,88075,exists,prefecture,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,N_歯科矯正,二次医療圏別算定回数.xlsx,02_歯科診療行為（算定回数）\N_歯科矯正\二次医療圏別算定回数.xlsx,184091,exists,secondary_medical_area,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,N_歯科矯正,性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\N_歯科矯正\性年齢別算定回数.xlsx,40608,exists,sex_age_national,yes,yes,
6,dental_acts_count,02_歯科診療行為（算定回数）,N_歯科矯正,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\N_歯科矯正\都道府県別算定回数.xlsx,47262,exists,prefecture,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,O_病理診断,二次医療圏別算定回数.xlsx,02_歯科診療行為（算定回数）\O_病理診断\二次医療圏別算定回数.xlsx,88320,exists,secondary_medical_area,unknown,unknown,
6,dental_acts_count,02_歯科診療行為（算定回数）,O_病理診断,性年齢別算定回数.xlsx,02_歯科診療行為（算定回数）\O_病理診断\性年齢別算定回数.xlsx,24557,exists,sex_age_national,yes,yes,
6,dental_acts_count,02_歯科診療行為（算定回数）,O_病理診断,都道府県別算定回数.xlsx,02_歯科診療行為（算定回数）\O_病理診断\都道府県別算定回数.xlsx,27074,exists,prefecture,unknown,unknown,
6,dental_diseases,04_歯科傷病,,性年齢別　傷病件数.xlsx,04_歯科傷病\性年齢別　傷病件数.xlsx,48065,exists,sex_age_national,yes,yes,
6,dental_diseases,04_歯科傷病,,都道府県別　傷病件数.xlsx,04_歯科傷病\都道府県別　傷病件数.xlsx,55125,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】入院_性年齢別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】入院_性年齢別薬効分類別数量.xlsx,1584312,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】入院_都道府県別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】入院_都道府県別薬効分類別数量.xlsx,1759140,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】外来（院内）_性年齢別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】外来（院内）_性年齢別薬効分類別数量.xlsx,1748369,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】外来（院内）_都道府県別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】外来（院内）_都道府県別薬効分類別数量.xlsx,1952884,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】外来（院外）_性年齢別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】外来（院外）_性年齢別薬効分類別数量.xlsx,1904230,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【内服】外来（院外）_都道府県別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【内服】外来（院外）_都道府県別薬効分類別数量.xlsx,2155114,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【外用】性年齢別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【外用】性年齢別薬効分類別数量.xlsx,1441247,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【外用】都道府県別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【外用】都道府県別薬効分類別数量.xlsx,1505241,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【注射】性年齢別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【注射】性年齢別薬効分類別数量.xlsx,2304305,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,01_処方薬（内服／外用／注射）,【注射】都道府県別薬効分類別数量.xlsx,05_処方薬\01_処方薬（内服／外用／注射）\【注射】都道府県別薬効分類別数量.xlsx,2449730,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,02_処方薬（医科／歯科）,【内服】外来（院外）_性年齢別薬効分類別数量_医科.xlsx,05_処方薬\02_処方薬（医科／歯科）\【内服】外来（院外）_性年齢別薬効分類別数量_医科.xlsx,49380,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,02_処方薬（医科／歯科）,【内服】外来（院外）_性年齢別薬効分類別数量_歯科.xlsx,05_処方薬\02_処方薬（医科／歯科）\【内服】外来（院外）_性年齢別薬効分類別数量_歯科.xlsx,42071,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,02_処方薬（医科／歯科）,【内服】外来（院外）_都道府県別薬効分類別数量_医科.xlsx,05_処方薬\02_処方薬（医科／歯科）\【内服】外来（院外）_都道府県別薬効分類別数量_医科.xlsx,53611,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,02_処方薬（医科／歯科）,【内服】外来（院外）_都道府県別薬効分類別数量_歯科.xlsx,05_処方薬\02_処方薬（医科／歯科）\【内服】外来（院外）_都道府県別薬効分類別数量_歯科.xlsx,45183,exists,prefecture,unknown,unknown,
6,prescriptions,05_処方薬,02_処方薬（医科／歯科）,【歯科用薬剤】_性年齢別薬効分類別数量_歯科.xlsx,05_処方薬\02_処方薬（医科／歯科）\【歯科用薬剤】_性年齢別薬効分類別数量_歯科.xlsx,41136,exists,sex_age_national,yes,yes,
6,prescriptions,05_処方薬,02_処方薬（医科／歯科）,【歯科用薬剤】_都道府県別薬効分類別数量_歯科.xlsx,05_処方薬\02_処方薬（医科／歯科）\【歯科用薬剤】_都道府県別薬効分類別数量_歯科.xlsx,43173,exists,prefecture,unknown,unknown,
6,medical_materials,06_特定保険医療材料,,性年齢別数量.xlsx,06_特定保険医療材料\性年齢別数量.xlsx,395426,exists,sex_age_national,yes,yes,
6,medical_materials,06_特定保険医療材料,,都道府県別数量.xlsx,06_特定保険医療材料\都道府県別数量.xlsx,457890,exists,prefecture,unknown,unknown,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,BMI 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\BMI 二次医療圏別性年齢階級別分布.xlsx,287313,exists,secondary_medical_area,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,BMI 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\BMI 都道府県別性年齢階級別分布.xlsx,49411,exists,prefecture,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,eGFR 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\eGFR 二次医療圏別性年齢階級別分布.xlsx,181006,exists,secondary_medical_area,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,eGFR 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\eGFR 都道府県別性年齢階級別分布.xlsx,33500,exists,prefecture,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,GOT（AST） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\GOT（AST） 二次医療圏別性年齢階級別分布.xlsx,137334,exists,secondary_medical_area,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,GOT（AST） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\GOT（AST） 都道府県別性年齢階級別分布.xlsx,28227,exists,prefecture,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,GPT（ALT） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\GPT（ALT） 二次医療圏別性年齢階級別分布.xlsx,138501,exists,secondary_medical_area,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,GPT（ALT） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\GPT（ALT） 都道府県別性年齢階級別分布.xlsx,28516,exists,prefecture,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,HbA1c 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\HbA1c 二次医療圏別性年齢階級別分布.xlsx,250214,exists,secondary_medical_area,yes,yes,
6,health_checkup_exam,07_特定健診 検査,（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,HbA1c 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\HbA1c 都道府県別性年齢階級別分布.xlsx,43933,exists,prefecture,yes,yes,
